,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-05-04 03:00:00,68.25,65.5,58.89999999999997,55.95,51.75,48.250000000000014,46.150000000000006,45.05,44.5,44.0,43.75,43.5
2022-05-04 04:00:00,67.44999999999999,65.20000000000005,58.89999999999997,55.95,51.65,48.000000000000014,45.7,44.55,44.05,43.599999999999994,43.35,43.099999999999994
2022-05-04 05:00:00,68.5,65.05000000000004,58.54999999999997,55.7,52.4,48.4,45.45,44.3,43.8,43.4,43.1,42.9
2022-05-04 06:00:00,70.79999999999998,67.65000000000003,60.79999999999997,57.900000000000006,54.3,49.10000000000001,46.05,44.95,44.4,43.9,43.55,43.3
2022-05-04 07:00:00,71.75,70.00000000000004,63.74999999999997,60.85,56.2,50.750000000000014,47.25,45.7,45.1,44.55,44.2,43.95
2022-05-04 08:00:00,72.19999999999999,70.50000000000004,64.54999999999997,61.650000000000006,57.6,53.250000000000014,49.55,47.349999999999994,46.55,45.8,45.349999999999994,45.1
2022-05-04 09:00:00,72.85,71.00000000000004,65.99999999999997,63.05,58.95,55.10000000000001,51.4,48.7,47.7,46.8,46.349999999999994,46.05
2022-05-04 10:00:00,72.75,70.75000000000004,66.54999999999998,63.8,59.15,55.20000000000002,51.349999999999994,48.85,47.9,47.1,46.8,46.5
2022-05-04 11:00:00,73.14999999999999,70.95000000000005,65.99999999999997,63.400000000000006,59.15,55.15000000000001,51.75,49.55,48.65,47.85,47.5,47.2
2022-05-04 12:00:00,72.79999999999998,71.00000000000004,66.09999999999997,63.5,59.5,55.70000000000002,52.650000000000006,50.4,49.55,48.75,48.349999999999994,48.0
2022-05-04 13:00:00,73.1,71.65000000000003,66.54999999999998,63.599999999999994,59.45,55.750000000000014,52.75,50.599999999999994,49.75,49.0,48.599999999999994,48.25
2022-05-04 14:00:00,72.6,70.85000000000004,65.49999999999997,62.65,58.8,54.95000000000002,52.0,50.099999999999994,49.25,48.55,48.2,47.85
2022-05-04 15:00:00,71.04999999999998,69.55000000000004,64.59999999999997,62.05,58.25,54.65000000000001,51.8,49.8,49.0,48.25,47.900000000000006,47.55
